"CountryName","CountryCode","Date","ConfirmedCases","ConfirmedDeaths","StringencyIndex","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","E1_Income.support","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines"
"Hungary","HUN",2020-02-19,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-20,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-21,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-22,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-23,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-24,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-25,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-26,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-27,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Hungary","HUN",2020-02-28,NA,NA,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"Hungary","HUN",2020-02-29,NA,NA,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"Hungary","HUN",2020-03-01,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-02,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-03,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-04,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-05,2,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-06,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-07,4,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-08,7,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-09,8,0,19.44,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-10,9,0,19.44,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-11,12,0,50,3,0,2,1,0,0,1,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-12,13,0,53.7,3,0,2,1,0,1,1,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-13,16,0,53.7,3,0,2,1,0,1,1,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-14,25,0,53.7,3,0,2,1,0,1,1,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-15,31,0,53.7,3,0,2,1,0,1,1,3,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-16,39,1,67.59,3,2,2,1,1,1,1,4,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-17,50,1,67.59,3,2,2,1,1,1,1,4,0,0,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-18,50,1,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-19,73,1,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-20,85,1,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-21,103,4,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-22,131,4,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-23,167,7,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-24,187,8,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-25,226,10,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-26,261,10,67.59,3,2,2,1,1,1,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-27,300,10,71.3,3,2,2,1,1,2,1,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-28,343,11,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-29,408,13,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-30,447,15,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-03-31,492,16,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,695315445,0
"Hungary","HUN",2020-04-01,525,20,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-02,585,21,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-03,623,26,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-04,678,32,76.85,3,2,2,1,1,2,2,4,0,2,4e+09,0,2,1,2,0,0
"Hungary","HUN",2020-04-05,733,34,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-06,744,38,76.85,3,2,2,1,1,2,2,4,0,2,3e+10,0,2,1,2,0,0
"Hungary","HUN",2020-04-07,817,47,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-08,895,58,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-09,980,66,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-10,1190,77,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-11,1310,85,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-12,1410,99,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-13,1458,109,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-14,1512,122,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-15,1579,134,76.85,3,2,2,1,1,2,2,4,0,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-16,1652,142,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-17,1763,156,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-18,1834,172,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-19,1916,189,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-20,1984,199,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-21,2098,213,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-22,2168,225,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-23,2284,225,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-24,2383,250,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-25,2443,262,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-26,2500,272,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-27,2583,280,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-28,2649,291,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-29,2727,300,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-04-30,2775,312,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-01,2863,323,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-02,2942,335,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-03,2998,340,76.85,3,2,2,1,1,2,2,4,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-04,3035,351,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-05,3065,363,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-06,3111,373,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-07,3150,383,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-08,3178,392,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-09,3213,405,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-10,3263,413,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-11,3284,421,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-12,3313,425,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-13,3341,430,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-14,3380,436,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-15,3417,442,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-16,3473,448,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-17,3509,451,62.96,2,2,2,1,1,2,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-18,3535,462,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-19,3556,467,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-20,3598,470,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-21,3641,473,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-22,3678,476,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-23,3713,482,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-24,3741,486,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-25,3756,491,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-26,3771,499,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-27,3793,505,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-28,3816,509,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-29,3841,517,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-30,3841,517,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-05-31,3867,524,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-01,3876,526,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-02,3921,532,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-03,3931,534,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-04,3931,534,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-05,3954,539,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-06,3970,542,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-07,3970,542,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-08,3970,542,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-09,4014,548,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-10,4017,550,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-11,4027,551,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-12,4039,553,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-13,4053,555,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-14,4064,559,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-15,4076,563,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-16,4077,565,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-17,4078,567,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-18,4079,568,62.96,2,2,2,1,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-19,4081,568,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-20,4086,570,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-21,4094,570,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-22,4102,572,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-23,4107,573,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-24,4107,573,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-25,4114,576,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-26,4123,577,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-27,4127,578,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-28,4138,578,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-29,4142,581,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Hungary","HUN",2020-06-30,4145,585,52.78,1,1,1,2,1,1,1,3,2,2,0,0,2,1,2,0,0
"Ireland","IRL",2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland","IRL",2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland","IRL",2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland","IRL",2020-02-04,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-05,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-06,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-07,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-08,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-09,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-10,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-11,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-12,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-13,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-14,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-15,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-16,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-17,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-18,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-19,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-20,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-21,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-22,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-23,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-24,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ireland","IRL",2020-02-25,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
"Ireland","IRL",2020-02-26,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
"Ireland","IRL",2020-02-27,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
"Ireland","IRL",2020-02-28,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
"Ireland","IRL",2020-02-29,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-01,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-02,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-03,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-04,2,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-05,6,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-06,13,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-07,18,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-08,19,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-09,21,0,11.11,0,0,0,0,0,0,0,0,0,0,6397171200,0,2,2,1,496923136,0
"Ireland","IRL",2020-03-10,NA,NA,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-11,35,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-12,43,1,31.48,0,1,2,2,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-13,70,1,42.59,3,1,2,2,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-14,91,1,42.59,3,1,2,2,0,0,0,0,0,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-15,129,2,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-16,169,2,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-17,223,2,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-18,292,2,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-19,366,2,48.15,3,1,2,4,0,0,0,0,1,0,216209600,0,2,2,1,0,0
"Ireland","IRL",2020-03-20,557,3,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-21,683,3,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-22,785,3,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-23,906,4,48.15,3,1,2,4,0,0,0,0,1,0,0,0,2,2,1,0,0
"Ireland","IRL",2020-03-24,1125,6,48.15,3,1,2,4,0,0,0,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-03-25,1329,7,48.15,3,1,2,4,0,0,0,0,2,2,310714368,0,2,1,1,584993920,0
"Ireland","IRL",2020-03-26,1564,9,57.41,3,1,2,4,0,1,1,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-03-27,1819,19,75.93,3,3,2,4,2,1,1,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-03-28,2121,22,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-03-29,2415,36,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,584993920,0
"Ireland","IRL",2020-03-30,2615,46,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-03-31,2910,54,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-01,3235,71,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,17496224,0
"Ireland","IRL",2020-04-02,3447,85,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-03,3849,98,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-04,4273,120,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-05,4604,137,85.19,3,3,2,4,2,2,2,0,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-06,5111,158,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-07,5364,174,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-08,5709,210,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-09,6224,235,90.74,3,3,2,4,2,2,2,2,2,2,2742177.5,0,2,1,1,0,0
"Ireland","IRL",2020-04-10,7393,263,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-11,8089,287,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-12,8928,320,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-13,9655,334,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-14,10647,365,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-15,11479,406,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-16,12547,444,90.74,3,3,2,4,2,2,2,2,2,2,0,12428000,2,1,1,0,0
"Ireland","IRL",2020-04-17,13271,486,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-18,13980,530,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-19,14758,571,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-20,15251,610,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-21,15652,687,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-22,16040,730,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-23,16671,769,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-24,17607,794,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-25,18184,829,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-26,18561,1063,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-27,19262,1087,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-28,19648,1102,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-29,19877,1159,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-04-30,20253,1190,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-05-01,20612,1232,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-05-02,20833,1265,90.74,3,3,2,4,2,2,2,2,2,2,6.483e+09,0,2,1,1,0,0
"Ireland","IRL",2020-05-03,21176,1265,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-05-04,21506,1303,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,19633914
"Ireland","IRL",2020-05-05,21722,1319,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
"Ireland","IRL",2020-05-06,21983,1339,90.74,3,3,2,4,2,2,2,2,2,2,0,0,2,1,1,0,0
